ID,SMILES,Manifold_X,Manifold_Y,Bioactivity_Score,LogP,TPSA,MolWt,Dipole_Proxy,Max_Partial_Charge,Balaban_J,Bertz_CT,cluster_dbscan,region_id,region_type,cx,cy,degree,deg_norm,cent_score,rep_score,is_high_activity_global_q75,local_sensitivity,neighbor_cliff_mean,neighbor_cliff_max,neighbor_count,activity_minmax,paper_region,is_high_activity,is_high_local_sensitivity,quadrant_type
221,Oc1cccc(Cl)c1,7.228745,7.1390004,3.966052657,2.0456,20.23,128.0028925,0.624473277,0.116561888,3.077660438,168.3883389,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.2499999999999687,0.8039539952314152,0.4748283048493993,False,0.14070830251274202,0.11256706527664913,0.20637118939695875,7,0.39660526569996035,R₁,False,False,普通活性-低敏感
222,C=CC1CN(CC)CCN1,21.595272,6.3705645,2.88300591,0.4661,15.27,140.1313485,0.345678281,0.037600545,2.311250845,111.8252188,4,4,normal,21.6607071,6.436665240000001,5.0,0.0,0.2962611949999256,0.2041985948999661,False,0.1479750204085378,0.10128119734366611,0.25692727422657174,5,0.2883005909999712,R₅,False,False,普通活性-低敏感
223,Cn1cnc2cnc(N)nc21,-9.747182,2.2156298,6.621097573,-0.0545,69.62,149.0701452,0.589320216,0.22159139,2.873085923,390.7720147,2,2,normal,-10.67025554347826,1.3251711124347825,12.0,0.8749999999998906,0.994022104637289,0.8255505343111275,True,0.3441120941637369,0.24418821475163122,0.5772678127919834,12,0.6621097572999338,R₃,True,True,高活性-高敏感
224,OCc1ccccc1,6.754639,6.389035,5.057454711,1.1789,20.23,108.0575149,0.459817408,0.06813694,2.832085835,145.7328145,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.9165076526155244,0.5147504842246323,False,0.14312604162488865,0.08666655312579985,0.2748648481227625,6,0.5057454710999494,R₁,False,False,普通活性-低敏感
225,NC(C(=O)O)c1ccccc1,10.92663,3.9580407,7.122262926,0.771,63.32,151.0633285,0.804452108,0.324621508,2.85117789,245.5287877,0,0,hotspot,7.099879520207254,5.635156638341969,10.0,0.6249999999999218,0.3623386169227148,0.5810921021167625,True,0.2920693978685013,0.22122201328399088,0.4573799618990254,10,0.7122262925999288,R₁,True,True,高活性-高敏感
226,O=C(O)Cc1ccccc1O,4.7892013,4.429641,3.794130063,1.0193,57.53,152.0473441,0.815118533,0.307459377,2.857454154,267.7946101,0,0,hotspot,7.099879520207254,5.635156638341969,12.0,0.8749999999998906,0.6224462712247484,0.6009990838873766,False,0.24314763943455142,0.17606298458677602,0.39967850074602734,12,0.37941300629996205,R₁,False,False,普通活性-低敏感
227,NCc1cccc(S(N)(=O)=O)c1,8.07919,6.807257,1.790480949,-0.2073,86.18,186.0462986,0.564052986,0.237556162,3.198565992,372.7476952,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.8009724558862756,0.3494109747258708,False,0.34692487314811227,0.24256969532765602,0.5904202880625101,6,0.17904809489998208,R₁,False,True,普通活性-高敏感
228,ClC1CCCO1,4.9142036,-10.223357,3.957933471,1.3617,9.23,106.0185425,0.493273441,0.1307822,2.18410557,40.81274391,5,5,normal,3.8675915027777776,-9.008300347222225,8.0,0.3749999999999531,0.0565545693673819,0.2877837096501847,False,0.08679188706969374,0.06546909117898986,0.13654507748133612,8,0.39579334709996045,R₆,False,False,普通活性-低敏感
229,CCc1cccc(CC(=O)O)c1,6.9545135,5.081363,4.30015941,1.8761,37.3,164.0837296,0.788301105,0.307314933,2.790011068,278.9219978,0,0,hotspot,7.099879520207254,5.635156638341969,8.0,0.3749999999999531,0.9589712174868936,0.5721977416460369,False,0.1330527188333423,0.09703051056787727,0.21710453811942734,8,0.430015940999957,R₁,False,False,普通活性-低敏感
230,CCN1CCNC(F)C1,21.616713,6.391443,0.295161102,0.2071,15.27,132.1062766,0.461595259,0.163507972,2.231651619,87.12704562,4,4,normal,21.6607071,6.436665240000001,9.0,0.4999999999999375,0.5433221833036801,0.324803099071084,False,0.2506270556512465,0.2068973700192834,0.3526629887924937,9,0.02951611019999705,R₅,False,False,普通活性-低敏感
231,NC(N)c1ccccc1,11.397374,3.5330737,2.338607345,0.6026,52.04,122.0843983,0.390712229,0.078416144,2.848234051,169.530842,0,0,hotspot,7.099879520207254,5.635156638341969,10.0,0.6249999999999218,0.262071904560482,0.3596658651681118,False,0.2869274074717705,0.20699652219088707,0.47343280646049835,10,0.2338607344999766,R₁,False,True,普通活性-高敏感
232,COC1CCCO1,4.7660484,-10.06074,1.059834237,0.7693,18.46,102.0680796,0.512685481,0.156776268,2.139963319,48.04184398,5,5,normal,3.8675915027777776,-9.008300347222225,6.0,0.1249999999999843,0.1942968379297274,0.1381824208589093,False,0.2103392801223783,0.18763867956774316,0.26330734808319356,6,0.1059834236999894,R₆,False,False,普通活性-低敏感
233,CC(=O)Nc1ccc2ccccc2c1,8.431929,7.163401,7.476613201,2.7982,29.1,185.084064,0.547064121,0.220747738,2.45749561,476.4603532,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.7182493377790439,0.5520393293736786,True,0.22206806423024905,0.17381467625368574,0.33465930284223017,6,0.7476613200999253,R₁,True,False,高活性-低敏感
234,OC1CCCCC1,3.908583,-8.850967,3.180084069,1.3114,20.23,100.088815,0.447116157,0.053984775,2.12291795,46.14170945,5,5,normal,3.8675915027777776,-9.008300347222225,8.0,0.3749999999999531,0.9592786362613096,0.5274869536383662,False,0.07613035514287875,0.05218179971945291,0.13201031779753905,8,0.3180084068999682,R₆,False,False,普通活性-低敏感
235,C=Cc1ccc(C(C)C)cc1,6.1892705,8.171188,5.570702629,3.453,0.0,146.1095504,0.076588376,-0.021881672,2.9098228,228.7201524,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.2499999999999687,0.6078316596644411,0.4801776030593007,False,0.16118442394882887,0.11425172308691589,0.27069405929329243,7,0.5570702628999443,R₁,False,False,普通活性-低敏感
236,OCCn1cnc2cncnc21,-7.445361,-3.3533778,6.48084188,-0.1814,63.83,164.0698109,0.557271936,0.16275394,2.548405447,383.5417534,3,3,hotspot,-7.51545176,-3.28439073,5.0,0.0,0.2720457808595006,0.3408474094578242,True,0.1713732376848141,0.12752962257805595,0.2736750062672498,5,0.6480841879999352,R₄,True,False,高活性-低敏感
237,Oc1ccccc1F,4.5424414,5.0310493,1.406874196,1.5313,20.23,112.032443,0.669179696,0.164298519,3.134861511,164.6383389,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.6188758682548294,0.2794377283164385,False,0.3421010780068162,0.2917689247617037,0.4595427689120786,6,0.14068741959998593,R₁,False,True,普通活性-高敏感
238,CC(=O)Nc1ccccc1,8.552925,6.814298,4.253738468,1.645,29.1,135.0684139,0.547086494,0.220747403,2.674241602,217.9590175,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.7440632026342909,0.3933684995102702,False,0.1975844429677936,0.1388380744501779,0.33465930284223017,5,0.42537384679995743,R₁,False,False,普通活性-低敏感
239,COc1ccccc1CN,3.862907,4.314676,5.080993702,1.1539,35.25,137.084064,0.619262996,0.122836788,2.964000094,187.1674942,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.4752219654867314,0.3458063377259991,False,0.15306210442638735,0.1290023840747593,0.20920145191351947,5,0.5080993701999492,R₁,False,False,普通活性-低敏感
240,Brc1cccc2ccccc12,3.8369982,5.241626,5.779105551,3.6023,0.0,205.9731123,0.086950722,0.025322314,2.913161164,374.0344904,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.2499999999999687,0.5098760989595701,0.4591270517278385,False,0.15257736137282862,0.10352112640348946,0.26704190963462,7,0.5779105550999422,R₁,False,False,普通活性-低敏感
241,Oc1ccc2ccccc2c1,7.913457,8.016172,6.232726246,2.5454,20.23,144.0575149,0.623660049,0.115716525,2.828901216,379.2844904,0,0,hotspot,7.099879520207254,5.635156638341969,8.0,0.3749999999999531,0.6373500730579775,0.5530140717573543,True,0.1932839049216477,0.1648011681122195,0.2597436241436468,8,0.6232726245999377,R₁,True,False,高活性-低敏感
242,CC(Cl)N1CCNCC1,23.153,20.940428,2.76397184,0.4764,15.27,148.0767261,0.396404024,0.082219198,2.228362115,79.12704562,9,9,normal,23.0833094,20.8197261,8.0,0.3749999999999531,0.2248038281038038,0.290500022031116,False,0.1263429918394371,0.10706615661333915,0.17132227403366557,8,0.2763971839999724,R₁₀,False,False,普通活性-低敏感
243,C#Cc1ccc2ccccc2c1,7.3596516,8.004008,2.989556131,2.8211,0.0,152.0626003,0.139511804,0.024846859,2.778141665,446.7901182,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.6593787664817752,0.3173958751845206,False,0.33130699657186113,0.26873711058185556,0.4773033972152074,5,0.2989556130999701,R₁,False,True,普通活性-高敏感
244,Cn1cnc2c(Cl)ncnc21,-4.610717,5.4520025,5.83618258,1.0167,43.6,168.0202738,0.482314588,0.164016123,2.941490232,394.3816552,7,7,normal,-4.63897532,5.42452347,8.0,0.3749999999999531,0.6914615215687827,0.5533857596705973,True,0.2561418519110634,0.15039950349197256,0.5028739982222753,8,0.5836182579999416,R₈,True,False,高活性-低敏感
245,C=CC1CCCO1,4.8506536,-10.165364,5.423527895,1.3514,9.23,98.07316494,0.449523111,0.075356863,2.261812525,62.58027135,5,5,normal,3.8675915027777776,-9.008300347222225,6.0,0.1249999999999843,0.1100381012502536,0.2874525461750497,False,0.14765467723238634,0.11569404454851884,0.22222948682807717,6,0.5423527894999458,R₆,False,False,普通活性-低敏感
246,COC1CCCCC1,3.9191847,-8.791953,5.286569505,1.9655,9.23,114.1044651,0.438555488,0.057094885,2.125016255,55.40716557,5,5,normal,3.8675915027777776,-9.008300347222225,5.0,0.0,0.9218008981991024,0.4880030496597096,False,0.15671782803307097,0.11103660515444698,0.26330734808319356,5,0.5286569504999471,R₆,False,False,普通活性-低敏感
247,CCN1CCNC(Br)C1,21.598995,6.3740644,3.513761289,0.6325,15.27,192.0262105,0.378427673,0.075949666,2.231651619,87.12704562,4,4,normal,21.6607071,6.436665240000001,8.0,0.3749999999999531,0.338426472044908,0.3545783931734443,False,0.21649457218873153,0.15813667935854775,0.3526629887924937,8,0.3513761288999649,R₅,False,False,普通活性-低敏感
248,OCC1CCOC1,3.2435422,-8.408754,2.835037147,0.0152,29.46,102.0680796,0.447650481,0.051654653,2.139963319,48.04184398,5,5,normal,3.8675915027777776,-9.008300347222225,6.0,0.1249999999999843,0.519030472721804,0.3066106276965251,False,0.13639040079814277,0.10559222545845322,0.20825280992408507,6,0.28350371469997165,R₆,False,False,普通活性-低敏感
249,CCc1ccc(C(C)C)cc1,6.1076236,8.268603,5.110912882,3.3724,0.0,148.1252005,0.039412085,-0.02188205,2.827408604,205.984849,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.5880377606580094,0.3808478434773824,False,0.18014207630507703,0.11763409022385189,0.3259940438279356,5,0.5110912881999489,R₁,False,False,普通活性-低敏感
250,O=C(O)Cc1ccccc1CO,4.7451587,4.3403263,3.76620492,0.806,57.53,166.0629942,0.78831284,0.307326799,2.8889413,280.8570663,0,0,hotspot,7.099879520207254,5.635156638341969,12.0,0.8749999999998906,0.6090421160781279,0.5958608316233905,False,0.23826644275009284,0.18154502133663483,0.37061642604816153,12,0.37662049199996234,R₁,False,False,普通活性-低敏感
251,COC(N)c1ccccc1,11.588964,3.4338148,3.497489868,1.2903,35.25,137.084064,0.493463435,0.130923039,2.746978189,185.7088964,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.2263755198515382,0.2078122506754474,False,0.20057039877651275,0.14210645664022242,0.3369862637611902,5,0.349748986799965,R₁,False,False,普通活性-低敏感
252,NC1CCCCC1,4.0031238,-8.86875,3.525223562,1.2778,26.02,99.10479942,0.331589598,0.003877844,2.12291795,46.14170945,5,5,normal,3.8675915027777776,-9.008300347222225,7.0,0.2499999999999687,0.9392658238993032,0.4977886896497674,False,0.11146946017973308,0.07688265780172483,0.19217199906175234,7,0.35252235619996475,R₆,False,False,普通活性-低敏感
253,BrCn1cnc2cncnc21,-7.4736295,-3.3244827,3.860561815,1.1787,43.6,211.9697583,0.468060778,0.16344363,2.760004898,369.3747187,3,3,hotspot,-7.51545176,-3.28439073,7.0,0.2499999999999687,0.5751801544296338,0.4019765189288653,False,0.27772854415987913,0.21457344630468164,0.42509043915533984,7,0.3860561814999614,R₄,False,True,普通活性-高敏感
254,Nc1cccc2ccccc12,3.7730372,5.099645,6.97800555,2.422,26.02,143.0734993,0.437546984,0.039321127,2.913161164,374.0344904,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.4961185987567624,0.4654558016269962,True,0.2367422701524516,0.17972003944191106,0.36979414181037956,6,0.6978005549999302,R₁,True,False,高活性-低敏感
255,Oc1cccc(Br)c1,7.2597365,7.123573,5.927492113,2.1547,20.23,171.9523769,0.624126684,0.116201727,3.077660438,168.3883389,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.2499999999999687,0.8060023838441631,0.5539003996732158,True,0.22781876555147534,0.1618327455882437,0.3817861454656825,7,0.5927492112999406,R₁,True,False,高活性-低敏感
256,C#Cc1ccc(CC(=O)O)cc1,6.418087,5.2223487,4.926914912,1.295,37.3,160.0524295,0.788300944,0.307314771,2.795385188,316.6869705,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.9218266551456642,0.5111245930236749,False,0.16626094007714148,0.11230650912672661,0.29215461229477613,6,0.4926914911999507,R₁,False,False,普通活性-低敏感
257,C=CC(C)(C)c1ccccc1,3.036785,11.021465,7.133989809,3.1502,0.0,146.1095504,0.109475265,0.007264026,3.018763818,231.4750399,1,1,hotspot,2.99682739,11.0612441,5.0,0.0,0.7729317781051699,0.5172391257915224,True,0.21135418715804838,0.16944257697074577,0.30914794426175446,5,0.7133989808999287,R₂,True,False,高活性-低敏感
258,C#Cc1ccccc1O,4.190452,4.7864227,6.226154004,1.3735,20.23,118.0418648,0.637333448,0.130683651,3.199326439,244.9897024,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.5522098214289031,0.4522091065886413,True,0.24216498890281582,0.18040176419010812,0.3862791798991338,6,0.6226154003999377,R₁,True,False,高活性-低敏感
259,C=CCn1cnc2cncnc21,-7.5144124,-3.2836063,5.347246553,1.0123,43.6,160.0748963,0.474305597,0.162970924,2.617449546,404.1049944,3,3,hotspot,-7.51545176,-3.28439073,5.0,0.0,1.0,0.5138898621199786,False,0.17739443599435772,0.16090793082318175,0.21586294806043493,5,0.5347246552999465,R₄,False,False,普通活性-低敏感
260,Brc1ccccc1,6.392759,6.956832,5.383483818,2.4491,0.0,155.9574623,0.079665273,0.017475283,3.02146531,134.1073697,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.8056760828236411,0.4945421775670661,False,0.12734815450640813,0.10202261316840117,0.18644108429509104,6,0.5383483817999462,R₁,False,False,普通活性-低敏感
261,CCc1ccccc1CC(=O)O,4.8613057,4.410784,6.514400802,1.8761,37.3,164.0837296,0.788311324,0.307325274,2.8889413,278.9219978,0,0,hotspot,7.099879520207254,5.635156638341969,11.0,0.7499999999999063,0.6315000272852485,0.6750260402655204,True,0.2913013139895272,0.22044103557586323,0.45664196362140963,11,0.6514400801999348,R₁,True,True,高活性-高敏感
262,C#CC1CN(CC)CCN1,21.738836,6.5143123,1.708222692,-0.0867,15.27,138.1156984,0.382928205,0.081576987,2.334194726,136.6832425,4,4,normal,21.6607071,6.436665240000001,5.0,0.0,0.154730364821554,0.1147480171264593,False,0.14282637949310115,0.12723225069049107,0.17921268003252463,5,0.17082226919998292,R₅,False,False,普通活性-低敏感
263,Oc1cccc(O)c1,7.357276,7.3094234,4.810172691,1.0978,40.46,110.0367794,0.626587004,0.118763674,3.077660438,166.3883389,0,0,hotspot,7.099879520207254,5.635156638341969,13.0,0.999999999999875,0.7734102679984376,0.7244299880394744,False,0.20659433369394425,0.14076370671085647,0.3601991299878157,13,0.4810172690999519,R₁,False,False,普通活性-低敏感
264,O=C(O)Cc1ccccc1Cl,4.600795,4.4020276,4.769194973,1.9671,37.3,170.0134571,0.788355922,0.307370395,2.857454154,270.5494976,0,0,hotspot,7.099879520207254,5.635156638341969,8.0,0.3749999999999531,0.5925751818064154,0.4810403534618915,False,0.1826126854183271,0.1480108945753857,0.2633501973851904,8,0.4769194972999523,R₁,False,False,普通活性-低敏感
265,CC(C)c1ccc(CO)cc1,6.031263,8.33161,6.615101097,2.3023,20.23,150.1044651,0.459817736,0.06813727,2.827408604,210.8193159,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.5737568185051461,0.4367310894315174,True,0.26701272069863263,0.19695519180499804,0.43048028811711325,5,0.6615101096999338,R₁,True,False,高活性-低敏感
266,C=CC1CCCCC1,3.658792,-9.013067,4.623211681,2.7527,0.0,110.1095504,0.079184461,-0.023619047,2.216657972,68.10749561,5,5,normal,3.8675915027777776,-9.008300347222225,6.0,0.1249999999999843,0.9302952731742428,0.5015170491922496,False,0.1255446601888073,0.08096056393440003,0.2295742181157576,6,0.46232116809995377,R₆,False,False,普通活性-低敏感
267,COCC(C)c1ccccc1,12.27925,2.0397618,6.058085449,2.4365,9.23,150.1044651,0.43684531,0.052778904,2.610675164,193.2875676,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.0103974659188326,0.2829426577356209,True,0.2049277900045982,0.16499210159242775,0.2981110629663293,6,0.6058085448999394,R₁,True,False,高活性-低敏感
268,C=Cc1ccc(CC(=O)O)cc1,6.4079814,5.248171,6.624125054,1.9567,37.3,162.0680796,0.788300938,0.307314765,2.77302171,285.2118185,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.2499999999999687,0.9225313730183268,0.6167244140654622,True,0.1908963650231955,0.158523500211365,0.26643304958413333,7,0.6624125053999338,R₁,True,False,高活性-低敏感
269,NCc1ccc(CO)cc1,7.1331725,6.113865,5.490206081,0.6376,46.25,137.084064,0.459817746,0.06813728,2.797251263,169.9174942,0,0,hotspot,7.099879520207254,5.635156638341969,8.0,0.3749999999999531,0.9743090837220022,0.6244009683565647,False,0.22981643545756344,0.17191454345232765,0.36492085013644693,8,0.5490206080999451,R₁,False,False,普通活性-低敏感
270,NCc1ccccc1Br,4.185327,4.1155415,7.087520304,1.9078,26.02,184.9840114,0.348429384,0.021966858,3.006524007,197.8625685,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.5098110087179456,0.4739441147753506,True,0.30981221035367645,0.26174724716401726,0.42196379112954774,6,0.7087520303999291,R₁,True,True,高活性-高敏感
271,FC1CCOC1,2.9251392,-8.103998,5.349530813,0.7448,9.23,90.04809306,0.503850863,0.125528044,2.18410557,40.81274391,5,5,normal,3.8675915027777776,-9.008300347222225,8.0,0.3749999999999531,0.2429390576345587,0.3993629498103321,False,0.20224427847294577,0.1277891926641046,0.37597281202690847,8,0.5349530812999466,R₆,False,False,普通活性-低敏感
272,Nc1cccc(CC(=O)O)c1,7.0392346,4.958457,4.97495171,0.8959,63.32,151.0633285,0.788302252,0.307316086,2.790931451,270.5494976,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.9412890117876508,0.5188847719362706,False,0.09174273665623497,0.07451038906457191,0.1319515477034488,6,0.4974951709999503,R₁,False,False,普通活性-低敏感
273,NCc1cccc(O)c1,7.7795286,6.4487224,4.709506618,0.8509,46.25,123.0684139,0.623354787,0.115399274,2.936866102,197.8625685,0,0,hotspot,7.099879520207254,5.635156638341969,12.0,0.8749999999998906,0.8782945313903296,0.7143686241370473,False,0.28249944531797905,0.21857728483085873,0.4316511531212598,12,0.4709506617999529,R₁,False,True,普通活性-高敏感
274,C#CC1CCOC1,3.215921,-8.387979,3.50923919,0.6561,9.23,96.05751488,0.440535554,0.060415588,2.306687,84.84336712,5,5,normal,3.8675915027777776,-9.008300347222225,6.0,0.1249999999999843,0.497531160249509,0.327128915674834,False,0.18338733691418624,0.14005411995486533,0.28449817648593506,6,0.35092391899996495,R₆,False,False,普通活性-低敏感
275,COc1ccccc1O,3.5133274,4.5873513,6.792398557,1.4008,29.46,124.0524295,0.664228557,0.159973721,3.006524007,195.8625685,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.4354207523193479,0.4023221679757772,True,0.22410319802743428,0.17792706731563893,0.33184750302162336,5,0.6792398556999321,R₁,True,False,高活性-低敏感
276,NCn1cnc2cncnc21,-7.6099563,-3.1885293,6.325376145,-0.2575,69.62,149.0701452,0.47727709,0.163776901,2.760004898,365.7650782,3,3,hotspot,-7.51545176,-3.28439073,9.0,0.4999999999999375,7.501332888182333e-12,0.4030150458022064,True,0.20975018394675912,0.16589647155746945,0.31207551285510166,9,0.6325376144999367,R₄,True,False,高活性-低敏感
277,Cn1c(O)nc2cncnc21,-11.869487,0.03876119,3.998300355,0.0689,63.83,150.0541608,0.775526043,0.295350964,2.924165617,394.3816552,2,2,normal,-10.67025554347826,1.3251711124347825,9.0,0.4999999999999375,0.2278206272982357,0.378278202389436,False,0.27770301870360725,0.1742235517598489,0.5191551082390434,9,0.39983003549996,R₃,False,True,普通活性-高敏感
278,C#CCC(C)c1ccccc1,12.241295,1.9775435,5.199154307,2.8134,0.0,144.0939004,0.135313275,0.01522633,2.70443096,240.4908623,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.0096163820438394,0.210851086893131,False,0.21756004290622036,0.1887189033281667,0.2848560352550122,5,0.519915430699948,R₁,False,False,普通活性-低敏感
279,NCc1ccccc1N,4.3014584,3.9954374,4.61027869,0.7275,52.04,122.0843983,0.434371513,0.035905729,3.006524007,195.8625685,0,0,hotspot,7.099879520207254,5.635156638341969,10.0,0.6249999999999218,0.5170075663937221,0.5270134175180747,False,0.15747231132816805,0.11832231452909284,0.24882230385934356,10,0.4610278689999539,R₁,False,False,普通活性-低敏感
280,NC(F)c1ccccc1,11.420501,3.5324621,6.606390996,1.6134,26.02,125.0640775,0.471858015,0.173964589,2.848234051,171.530842,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.2585881205682102,0.3793320760104319,True,0.306586678341396,0.24003332191969182,0.4618778433253725,6,0.6606390995999339,R₁,True,True,高活性-高敏感
281,CCN1CCNCC1CO,23.174362,11.98991,0.28970954,-0.7276,35.5,144.1262631,0.454571551,0.059875809,2.340034232,85.60689651,6,6,normal,23.1524854,12.0101643,5.0,0.0,0.7500039358249792,0.2365895623474925,False,0.29226356114989416,0.2556380181763719,0.37772316142144613,5,0.0289709539999971,R₇,False,True,普通活性-高敏感
282,CC(CCO)c1ccccc1,12.136616,1.9844671,1.904285794,2.1725,20.23,150.1044651,0.439979178,0.043625491,2.610675164,193.2875676,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.2499999999999687,0.0243547566664997,0.1584778587599329,False,0.4346080950158798,0.38402700372395576,0.5526306413637027,7,0.19042857939998095,R₁,False,True,普通活性-高敏感
283,C#CC(C(=O)O)c1ccccc1,10.628535,3.745106,3.758597252,1.488,37.3,160.0524295,0.80280678,0.322736868,2.978910862,308.3605062,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.3913239960881064,0.3052410889064122,False,0.20810332477194998,0.1690498213581185,0.2992281660708901,6,0.3758597251999624,R₁,False,False,普通活性-低敏感
284,CC(CO)N1CCNCC1,22.988853,20.733852,3.306876644,-0.7276,35.5,144.1262631,0.453128634,0.058369579,2.239538806,91.60689651,9,9,normal,23.0833094,20.8197261,5.0,0.0,0.298970324382391,0.2219661630747041,False,0.078556612641196,0.0690335414148833,0.10077711216925897,5,0.33068766439996694,R₁₀,False,False,普通活性-低敏感
285,C=Cc1ncnc2c1ncn2C,-4.661368,5.39986,5.48355964,1.0063,43.6,160.0748963,0.481382998,0.163055637,2.894658031,429.5505228,7,7,normal,-4.63897532,5.42452347,5.0,0.0,0.74430109903506,0.4426327153104961,False,0.22718148701144514,0.14404003601485285,0.42117820600349376,5,0.5483559639999451,R₈,False,False,普通活性-低敏感
286,CCC1CNCCN1CC,23.175804,11.986787,2.245328385,0.6901,15.27,142.1469986,0.335697982,0.021794918,2.340034232,81.25838097,6,6,normal,23.1524854,12.0101643,9.0,0.4999999999999375,0.7115130919032497,0.4532670629709472,False,0.17596199145051833,0.1394932467085479,0.2610557291817826,9,0.22453283849997754,R₇,False,False,普通活性-低敏感
287,NC(CO)c1ccccc1,11.509009,3.3649473,3.475685056,0.6787,46.25,137.084064,0.456792766,0.062389942,2.746978189,185.7088964,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.2330801064833904,0.2089514341850032,False,0.24320578414669453,0.1638662806993272,0.42833129219055155,5,0.34756850559996527,R₁,False,False,普通活性-低敏感
288,OCc1cccc2ccccc12,3.8661194,5.144278,2.661541876,2.3321,20.23,158.0731649,0.460395405,0.068737937,2.79096703,387.631175,0,0,hotspot,7.099879520207254,5.635156638341969,8.0,0.3749999999999531,0.5124777033366815,0.3727049860409797,False,0.2988992696797602,0.268515753052352,0.36979414181037956,8,0.26615418759997334,R₁,False,True,普通活性-高敏感
289,CC(=O)NCCN1CCNCC1,20.635416,17.471004,3.459477653,-0.9723,44.37,171.1371622,0.571477049,0.216417101,2.012197752,143.2383991,8,8,normal,20.67180307692308,17.507734923076924,5.0,0.0,0.828716513556669,0.3869940601869868,False,0.16641255640470495,0.144739333296916,0.21698341032287918,5,0.3459477652999654,R₉,False,False,普通活性-低敏感
290,C=Cc1cccc(CC(=O)O)c1,6.827833,5.2379904,4.912305468,1.9567,37.3,162.0680796,0.7883013,0.307315128,2.858675268,302.4618185,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.9740542764894538,0.4887085016668164,False,0.14518488658454803,0.12338994668057665,0.19603974636048127,5,0.4912305467999508,R₁,False,False,普通活性-低敏感
291,C#CC1CNCCN1CC,23.190159,11.972372,1.806480121,-0.0867,15.27,138.1156984,0.396716134,0.083805441,2.437188468,136.6832425,6,6,normal,23.1524854,12.0101643,5.0,0.0,0.4672631713092744,0.2124381562327751,False,0.15160923621205158,0.12433974171547155,0.2152380567040717,5,0.18064801209998194,R₇,False,False,普通活性-低敏感
292,C#Cc1ccccc1,6.9788227,7.846288,3.672871843,1.6679,0.0,102.0469502,0.138873062,0.024207756,3.049388908,191.028337,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.6872794653813514,0.390598713334386,False,0.12472695353478885,0.09453739851744458,0.1951692485752588,6,0.36728718429996327,R₁,False,False,普通活性-低敏感
293,CC(F)N1CCNCC1,23.040966,20.82794,4.319303527,0.2071,15.27,132.1062766,0.464591351,0.150408264,2.228362115,79.12704562,9,9,normal,23.0833094,20.8197261,9.0,0.4999999999999375,0.8339055909501807,0.5729438183650182,False,0.17356485633174934,0.11493100421957728,0.3103771779268175,9,0.4319303526999568,R₁₀,False,False,普通活性-低敏感
294,CCc1ncnc2c1ncn2C,-4.704257,5.3605995,4.174358377,0.9257,43.6,162.0905463,0.481042693,0.16270466,2.808944184,404.3501069,7,7,normal,-4.63897532,5.42452347,5.0,0.0,0.241719503670142,0.2394901861810259,False,0.1983943862407081,0.1562900718000763,0.29663778660218226,5,0.41743583769995823,R₈,False,False,普通活性-低敏感
295,Clc1ccccc1,6.6566496,7.049036,5.202157733,2.34,0.0,112.0079778,0.124892917,0.040548441,3.02146531,134.1073697,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.808526142739348,0.4506441521417835,False,0.1038715976139537,0.07393398619077533,0.17372602426803654,5,0.520215773299948,R₁,False,False,普通活性-低敏感
